"","X","schlcode","c_size","c_boys","c_girls","c_numcl","c_pik","c_status","c_leom","c_tip","c_num4rd","c_type","flgrm4","mrkgrm4","ngrm4","flmth4","mrkmth4","nmth4","towncode","popcode","tip_a","grade","classid","classize","X_type_","X_freq_","cohsize","mathsize","avgmath","passmath","verbsize","avgverb","passverb","studchk","misskov2","missagg","nmiss_k","nmiss_a","classct","math_n","flmath_n","nmath_n","verb_n","flverb_n","nverb_n","impute","nverb_m","nmath_m","tip_s","townid","tipuach"
"392",392,21277,60,24,36,13,1,2,1,1,3,2,21,72,42,38.4599990844727,60,52,11395,11,11,4,1,22,0,2,47,24,60.1699981689453,41.7000007629395,22,73.6399993896484,18.2000007629395,1,0,0,0,0,2,60.5200004577637,38.4692306518555,52,71.7876205444336,21.4380950927734,42,0,NA,NA,11,11395,11
"393",393,21277,60,24,36,13,1,2,1,1,3,2,21,72,42,38.4599990844727,60,52,11395,11,11,4,2,25,0,2,47,28,60.8199996948242,35.7000007629395,20,69.75,25,1,0,0,0,0,2,60.5200004577637,38.4692306518555,52,71.7876205444336,21.4380950927734,42,0,NA,NA,11,11395,11
"394",394,21279,52,31,21,12,2,2,1,6,2,2,24,69,51,45.2799987792969,65,53,92007,12,34,4,1,27,0,2,52,27,59.189998626709,55.5999984741211,25,67.4400024414062,24,1,0,0,0,0,2,64.8511352539062,45.2981147766113,53,68.6839218139648,23.5411758422852,51,0,NA,NA,34,92007,34
"395",395,21279,52,31,21,12,2,2,1,6,2,2,24,69,51,45.2799987792969,65,53,92007,12,34,4,2,25,0,2,52,26,70.7300033569336,34.5999984741211,26,69.879997253418,23.1000003814697,1,0,0,0,0,2,64.8511352539062,45.2981147766113,53,68.6839218139648,23.5411758422852,51,0,NA,NA,34,92007,34
"396",396,21280,15,7,8,5,1,1,1,1,1,1,0,84,14,7.1399998664856,85,14,4523,11,7,4,1,15,0,1,15,14,85.2099990844727,7.09999990463257,14,84,0,1,0,0,0,0,1,85.2099990844727,7.09999990463257,14,84,0,14,0,NA,NA,7,4523,7
"397",397,21281,47,27,20,12,2,2,1,6,2,2,13,77,32,19.3500003814697,73,31,10637,12,43,4,1,27,0,2,47,17,76.4100036621094,17.6000003814697,18,76.3300018310547,16.7000007629395,1,0,0,0,0,2,71.8115615844727,21.8656253814697,32,74.3535308837891,17.6882362365723,34,0,NA,NA,43,10637,43
"398",398,21281,47,27,20,12,2,2,1,6,2,2,13,77,32,19.3500003814697,73,31,10637,12,43,4,2,20,0,2,47,15,66.5999984741211,26.7000007629395,16,72.129997253418,18.7999992370605,1,0,0,0,0,2,71.8115615844727,21.8656253814697,32,74.3535308837891,17.6882362365723,34,0,NA,NA,43,10637,43
"399",399,21282,63,31,32,15,1,2,1,4,3,2,15,68,46,32,73,50,76000,11,31,4,1,25,0,2,48,24,72.4599990844727,29.2000007629395,23,66.1699981689453,21.7000007629395,1,0,0,0,0,2,72.7615966796875,32.007999420166,50,68.1050033569336,15.1999998092651,46,0,NA,NA,31,76000,31
"400",400,21282,63,31,32,15,1,2,1,4,3,2,15,68,46,32,73,50,76000,11,31,4,2,23,0,2,48,26,73.0400009155273,34.5999984741211,23,70.0400009155273,8.69999980926514,1,0,0,0,0,2,72.7615966796875,32.007999420166,50,68.1050033569336,15.1999998092651,46,0,NA,NA,31,76000,31
"401",401,21285,25,11,14,9,1,2,1,7,1,1,12,74,17,29.4099998474121,71,17,28001,11,45,4,1,25,0,1,25,17,70.8199996948242,29.3999996185303,17,73.5899963378906,11.8000001907349,1,0,0,0,0,1,70.8199996948242,29.3999996185303,17,73.5899963378906,11.8000001907349,17,0,NA,NA,45,28001,45
"402",402,21293,71,49,22,13,1,2,1,4,3,2,29,71,55,30.9099998474121,67,55,5702,11,27,4,1,27,0,2,58,26,72.5800018310547,19.2000007629395,26,76.7699966430664,19.2000007629395,1,0,0,0,0,2,66.8538208007812,30.9054546356201,55,70.80126953125,29.0599994659424,55,0,NA,NA,27,5702,27
"403",403,21293,71,49,22,13,1,2,1,4,3,2,29,71,55,30.9099998474121,67,55,5702,11,27,4,2,31,0,2,58,29,61.7200012207031,41.4000015258789,29,65.4499969482422,37.9000015258789,1,0,0,0,0,2,66.8538208007812,30.9054546356201,55,70.80126953125,29.0599994659424,55,0,NA,NA,27,5702,27
"404",404,21307,71,37,34,14,1,2,1,2,2,2,18,67,57,51.7900009155273,57,56,10611,11,10,4,1,35,0,2,71,27,54.8899993896484,59.2999992370605,29,58,24.1000003814697,1,0,0,0,0,2,57.5,51.791072845459,56,66.6505279541016,17.5175437927246,57,0,NA,NA,10,10611,10
"405",405,21307,71,37,34,14,1,2,1,2,2,2,18,67,57,51.7900009155273,57,56,10611,11,10,4,2,36,0,2,71,29,59.9300003051758,44.7999992370605,28,75.6100006103516,10.6999998092651,1,0,0,0,0,2,57.5,51.791072845459,56,66.6505279541016,17.5175437927246,57,0,NA,NA,10,10611,10
"406",406,21310,56,26,30,13,2,2,1,4,2,2,4,78,51,27.4500007629395,66,51,11395,12,44,4,1,30,0,2,56,26,60.5,34.5999984741211,26,72.5400009155273,3.79999995231628,1,0,0,0,0,2,66.3529434204102,27.4431381225586,51,77.6478424072266,3.89803910255432,51,0,NA,NA,44,11395,44
"407",407,21310,56,26,30,13,2,2,1,4,2,2,4,78,51,27.4500007629395,66,51,11395,12,44,4,2,26,0,2,56,25,72.4400024414062,20,25,82.9599990844727,4,1,0,0,0,0,2,66.3529434204102,27.4431381225586,51,77.6478424072266,3.89803910255432,51,0,NA,NA,44,11395,44
"408",408,21312,98,52,46,20,1,2,1,1,4,3,14,68,70,36.9900016784668,61,73,11395,11,10,4,1,33,0,3,89,30,61.1300010681152,40,30,70.5699996948242,13.3000001907349,1,0,0,0,0,3,60.6841087341309,36.9917793273926,73,68.3871459960938,14.2714281082153,70,0,NA,NA,10,11395,10
"409",409,21312,98,52,46,20,1,2,1,1,4,3,14,68,70,36.9900016784668,61,73,11395,11,10,4,2,28,0,3,89,21,59.1399993896484,28.6000003814697,20,62.75,10,1,0,0,0,0,3,60.6841087341309,36.9917793273926,73,68.3871459960938,14.2714281082153,70,0,NA,NA,10,11395,10
"410",410,21312,98,52,46,20,1,2,1,1,4,3,14,68,70,36.9900016784668,61,73,11395,11,10,4,3,28,0,3,89,22,61.5499992370605,40.9000015258789,20,70.75,20,1,0,0,0,0,3,60.6841087341309,36.9917793273926,73,68.3871459960938,14.2714281082153,70,0,NA,NA,10,11395,10
"411",411,21313,35,15,20,9,1,2,1,1,1,1,0,81,30,32.3499984741211,58,34,41012,11,3,4,1,35,0,1,35,34,58,32.3499984741211,30,81,0,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,3,41012,3
"412",412,21315,88,56,32,15,2,2,1,0,3,2,9,81,69,23.5300006866455,69,68,47019,12,8,4,1,28,0,3,88,38,72.129997253418,23.7000007629395,39,80.8499984741211,10.3000001907349,1,0,0,0,0,3,68.7050018310547,23.5382347106934,68,80.5963745117188,8.720290184021,69,0,NA,NA,8,40055,8
"414",414,21315,88,56,32,15,2,2,1,0,3,2,9,81,69,23.5300006866455,69,68,47019,12,8,4,3,8,0,3,88,25,67.7600021362305,16,25,83.5199966430664,0,1,0,0,0,0,3,68.7050018310547,23.5382347106934,68,80.5963745117188,8.720290184021,69,0,NA,NA,8,40055,8
"415",415,21316,29,15,14,14,2,2,1,5,1,1,29,59,31,58.060001373291,58,31,10611,12,24,4,1,29,0,1,29,15,58.0699996948242,60,15,63.7299995422363,26.7000007629395,1,0,0,0,0,1,58.0699996948242,60,15,63.7299995422363,26.7000007629395,15,0,NA,NA,24,10611,24
"416",416,21322,115,53,62,22,1,2,1,4,4,3,21,67,100,16.8299999237061,72,101,67009,11,24,4,1,36,0,3,103,33,78.0299987792969,12.1000003814697,32,75.0599975585938,9.39999961853027,1,0,0,1,0,3,73.5221710205078,10.1173915863037,69,71.354118347168,16.1764698028564,68,0,NA,NA,24,67009,24
"417",417,21322,115,53,62,22,1,2,1,4,4,3,21,67,100,16.8299999237061,72,101,67009,11,24,4,3,32,0,3,103,36,69.3899993896484,8.30000019073486,36,68.0599975585938,22.2000007629395,1,0,0,1,0,3,73.5221710205078,10.1173915863037,69,71.354118347168,16.1764698028564,68,0,NA,NA,24,67009,24
"418",418,21322,115,53,62,22,1,2,1,4,4,3,21,67,100,16.8299999237061,72,101,67009,11,24,4,2,35,0,3,103,32,68.7178115844727,31.3040618896484,32,57.747501373291,31.25,NA,1,0,1,0,3,73.5221710205078,10.1173915863037,69,71.354118347168,16.1764698028564,68,1,32,32,24,67009,24
"419",419,21323,51,25,26,13,1,1,1,1,2,2,2,81,46,13.039999961853,73,46,1990,11,4,4,1,25,0,2,51,23,73.7399978637695,8.69999980926514,23,82.3000030517578,0,1,0,0,0,0,2,73.2850036621094,13.0500001907349,46,81.5,2.15000009536743,46,0,NA,NA,4,1990,4
"420",420,21323,51,25,26,13,1,1,1,1,2,2,2,81,46,13.039999961853,73,46,1990,11,4,4,2,26,0,2,51,23,72.8300018310547,17.3999996185303,23,80.6999969482422,4.30000019073486,1,0,0,0,0,2,73.2850036621094,13.0500001907349,46,81.5,2.15000009536743,46,0,NA,NA,4,1990,4
"421",421,21327,33,16,17,14,1,2,1,1,1,1,0,79,26,23.0799999237061,69,26,40154,11,1,4,1,33,0,1,33,26,69.0400009155273,23.1000003814697,26,78.620002746582,0,1,0,0,0,0,1,69.0400009155273,23.1000003814697,26,78.620002746582,0,26,0,NA,NA,1,40154,1
"422",422,21328,85,47,38,13,1,2,1,2,3,2,10,67,51,38.3300018310547,60,60,10611,11,12,4,2,37,0,2,50,30,62.4700012207031,30,27,70.6699981689453,7.40000009536743,1,0,0,0,0,2,60,38.3499984741211,60,66.9429397583008,9.80000019073486,51,0,NA,NA,12,10611,12
"423",423,21328,85,47,38,13,1,2,1,2,3,2,10,67,51,38.3300018310547,60,60,10611,11,12,4,3,13,0,2,50,30,57.5299987792969,46.7000007629395,24,62.75,12.5,1,0,0,0,0,2,60,38.3499984741211,60,66.9429397583008,9.80000019073486,51,0,NA,NA,12,10611,12
"424",424,21330,87,37,50,13,1,2,1,1,3,3,27,61,78,40.4799995422363,57,84,10611,11,6,4,1,30,0,3,87,30,60.2999992370605,33.2999992370605,27,64.370002746582,18.5,1,0,0,0,0,3,57.477855682373,40.4678573608398,84,60.9096145629883,26.9064102172852,78,0,NA,NA,6,10611,6
"425",425,21330,87,37,50,13,1,2,1,1,3,3,27,61,78,40.4799995422363,57,84,10611,11,6,4,2,28,0,3,87,27,63.1500015258789,25.8999996185303,26,64.4599990844727,19.2000007629395,1,0,0,0,0,3,57.477855682373,40.4678573608398,84,60.9096145629883,26.9064102172852,78,0,NA,NA,6,10611,6
"426",426,21330,87,37,50,13,1,2,1,1,3,3,27,61,78,40.4799995422363,57,84,10611,11,6,4,3,29,0,3,87,27,48.6699981689453,63,25,53.4799995422363,44,1,0,0,0,0,3,57.477855682373,40.4678573608398,84,60.9096145629883,26.9064102172852,78,0,NA,NA,6,10611,6
"427",427,21331,53,33,20,14,1,2,1,3,2,2,34,65,50,46.939998626709,54,49,8433,11,19,4,2,25,0,2,53,21,54.7099990844727,42.9000015258789,22,67.3199996948242,40.9000015258789,1,0,0,1,0,2,54.7099990844727,42.9000015258789,21,67.3199996948242,40.9000015258789,22,0,NA,NA,19,8433,19
"428",428,21331,53,33,20,14,1,2,1,3,2,2,34,65,50,46.939998626709,54,49,8433,11,19,4,1,28,0,2,53,28,53.4674987792969,49.9700012207031,28,63.1771430969238,28.5785713195801,NA,1,0,1,0,2,54.7099990844727,42.9000015258789,21,67.3199996948242,40.9000015258789,22,1,28,28,19,8433,19
"429",429,21338,83,33,50,18,1,2,1,1,3,2,12,70,68,25.3500003814697,59,71,41004,11,5,4,1,37,0,2,75,36,59.2799987792969,19.3999996185303,36,66.9700012207031,13.8999996185303,1,0,0,0,0,2,59.4229583740234,25.3154926300049,71,69.6758804321289,11.7823534011841,68,0,NA,NA,5,41004,5
"430",430,21338,83,33,50,18,1,2,1,1,3,2,12,70,68,25.3500003814697,59,71,41004,11,5,4,2,38,0,2,75,35,59.5699996948242,31.3999996185303,32,72.7200012207031,9.39999961853027,1,0,0,0,0,2,59.4229583740234,25.3154926300049,71,69.6758804321289,11.7823534011841,68,0,NA,NA,5,41004,5
"431",431,21340,85,38,47,18,1,1,1,3,3,3,13,68,72,36.9900016784668,61,73,76000,11,30,4,1,28,0,3,85,27,60.4799995422363,44.4000015258789,27,66.9300003051758,14.8000001907349,1,0,0,0,0,3,60.9301376342773,36.953426361084,73,67.9187469482422,12.4916667938232,72,0,NA,NA,30,76000,30
"432",432,21340,85,38,47,18,1,1,1,3,3,3,13,68,72,36.9900016784668,61,73,76000,11,30,4,2,28,0,3,85,24,60.0800018310547,33.2999992370605,24,72.25,4.19999980926514,1,0,0,0,0,3,60.9301376342773,36.953426361084,73,67.9187469482422,12.4916667938232,72,0,NA,NA,30,76000,30
"433",433,21340,85,38,47,18,1,1,1,3,3,3,13,68,72,36.9900016784668,61,73,76000,11,30,4,3,29,0,3,85,22,62.4099998474121,31.7999992370605,21,64.2399978637695,19,1,0,0,0,0,3,60.9301376342773,36.953426361084,73,67.9187469482422,12.4916667938232,72,0,NA,NA,30,76000,30
"434",434,21341,107,49,58,20,1,2,1,1,3,3,7,72,86,44.7099990844727,64,85,11395,11,0,4,1,40,0,3,107,30,71.1699981689453,30,30,76.1699981689453,3.29999995231628,1,0,0,1,0,3,65.7255554199219,40.7555541992188,54,72.0944442749023,7.38888883590698,54,0,NA,NA,0,11395,0
"435",435,21341,107,49,58,20,1,2,1,1,3,3,7,72,86,44.7099990844727,64,85,11395,11,0,4,3,29,0,3,107,24,58.9199981689453,54.2000007629395,24,67,12.5,1,0,0,1,0,3,65.7255554199219,40.7555541992188,54,72.0944442749023,7.38888883590698,54,0,NA,NA,0,11395,0
"436",436,21341,107,49,58,20,1,2,1,1,3,3,7,72,86,44.7099990844727,64,85,11395,11,0,4,2,38,0,3,107,31,60.9941940307617,51.598388671875,32,71.8406219482422,6.34375,NA,1,0,1,0,3,65.7255554199219,40.7555541992188,54,72.0944442749023,7.38888883590698,54,1,32,31,0,11395,0
"437",437,21350,77,40,37,15,1,2,1,4,3,2,44,56,48,32.7900009155273,61,61,8748,11,32,4,1,31,0,2,62,31,66.129997253418,32.2999992370605,25,59.8400001525879,32,1,0,0,0,0,2,60.607048034668,32.7918014526367,61,56.5433349609375,43.7395820617676,48,0,NA,NA,32,8748,32
"438",438,21350,77,40,37,15,1,2,1,4,3,2,44,56,48,32.7900009155273,61,61,8748,11,32,4,2,31,0,2,62,30,54.9000015258789,33.2999992370605,23,52.9599990844727,56.5,1,0,0,0,0,2,60.607048034668,32.7918014526367,61,56.5433349609375,43.7395820617676,48,0,NA,NA,32,8748,32
"439",439,21351,55,30,25,16,1,2,1,0,2,2,2,85,44,4.55000019073486,77,44,47027,11,0,4,1,29,0,2,55,21,71.620002746582,9.5,21,83.5699996948242,4.80000019073486,1,0,0,0,0,2,76.8420486450195,4.53409099578857,44,84.8402252197266,2.29090905189514,44,0,NA,NA,0,47027,0
"440",440,21351,55,30,25,16,1,2,1,0,2,2,2,85,44,4.55000019073486,77,44,47027,11,0,4,2,26,0,2,55,23,81.6100006103516,0,23,86,0,1,0,0,0,0,2,76.8420486450195,4.53409099578857,44,84.8402252197266,2.29090905189514,44,0,NA,NA,0,47027,0
"441",441,21356,60,27,33,13,2,2,1,2,2,2,10,73,51,43.1399993896484,67,51,80002,12,28,4,1,27,0,2,60,23,65.5699996948242,60.9000015258789,24,72.629997253418,8.30000019073486,1,0,0,1,0,2,65.5699996948242,60.9000015258789,23,72.629997253418,8.30000019073486,24,0,NA,NA,28,80002,28
"442",442,21356,60,27,33,13,2,2,1,2,2,2,10,73,51,43.1399993896484,67,51,80002,12,28,4,2,33,0,2,60,28,68.1746444702148,28.5514278411865,27,73.3288879394531,11.5111112594604,NA,1,0,1,0,2,65.5699996948242,60.9000015258789,23,72.629997253418,8.30000019073486,24,1,27,28,28,80002,28
"443",443,21357,20,13,7,5,2,2,1,0,1,1,18,83,17,23.5300006866455,74,17,40063,12,0,4,1,20,0,1,20,17,74.4700012207031,23.5,17,82.7600021362305,17.6000003814697,1,0,0,0,0,1,74.4700012207031,23.5,17,82.7600021362305,17.6000003814697,17,0,NA,NA,0,40063,0
"444",444,21359,42,23,19,8,2,1,1,2,2,2,20,76,40,35.7099990844727,67,42,91009,12,10,4,1,21,0,2,42,19,73.2600021362305,21.1000003814697,19,80.4199981689453,10.5,1,0,0,0,0,2,68.1464996337891,35.0125007629395,40,75.5479965209961,20.0025005340576,40,0,NA,NA,10,91009,10
"445",445,21359,42,23,19,8,2,1,1,2,2,2,20,76,40,35.7099990844727,67,42,91009,12,10,4,2,21,0,2,42,21,63.5200004577637,47.5999984741211,21,71.1399993896484,28.6000003814697,1,0,0,0,0,2,68.1464996337891,35.0125007629395,40,75.5479965209961,20.0025005340576,40,0,NA,NA,10,91009,10
"446",446,21361,129,59,70,19,1,2,1,1,4,3,8,73,111,38.0499992370605,65,113,11395,11,2,4,1,38,0,3,116,35,64.0599975585938,34.2999992370605,35,76.1100006103516,2.90000009536743,1,0,0,0,0,3,64.6984939575195,38.0619468688965,113,73.0049514770508,8.13783740997314,111,0,NA,NA,2,11395,2
"447",447,21361,129,59,70,19,1,2,1,1,4,3,8,73,111,38.0499992370605,65,113,11395,11,2,4,2,39,0,3,116,39,64.0999984741211,48.7000007629395,38,68.1800003051758,15.8000001907349,1,0,0,0,0,3,64.6984939575195,38.0619468688965,113,73.0049514770508,8.13783740997314,111,0,NA,NA,2,11395,2
"448",448,21361,129,59,70,19,1,2,1,1,4,3,8,73,111,38.0499992370605,65,113,11395,11,2,4,3,39,0,3,116,39,65.870002746582,30.7999992370605,38,74.9700012207031,5.30000019073486,1,0,0,0,0,3,64.6984939575195,38.0619468688965,113,73.0049514770508,8.13783740997314,111,0,NA,NA,2,11395,2
"449",449,21362,55,32,23,13,1,2,1,1,2,2,13,66,55,24.5599994659424,66,57,10611,11,13,4,1,28,0,2,55,29,68.9000015258789,20.7000007629395,29,67.620002746582,17.2000007629395,1,0,0,0,0,2,66.0557861328125,24.5807018280029,57,66.2538146972656,12.7090911865234,55,0,NA,NA,13,10611,13
"450",450,21362,55,32,23,13,1,2,1,1,2,2,13,66,55,24.5599994659424,66,57,10611,11,13,4,2,27,0,2,55,28,63.1100006103516,28.6000003814697,26,64.7300033569336,7.69999980926514,1,0,0,0,0,2,66.0557861328125,24.5807018280029,57,66.2538146972656,12.7090911865234,55,0,NA,NA,13,10611,13
"451",451,21363,146,83,63,23,1,1,1,2,5,4,22,67,134,28.3600006103516,69,134,77008,11,9,4,1,34,0,4,137,34,75.3199996948242,17.6000003814697,34,70.7099990844727,14.6999998092651,1,0,0,1,0,4,72.2323455810547,23.3972969055176,111,67.0539627075195,22.5072078704834,111,0,NA,NA,9,77008,9
"452",452,21363,146,83,63,23,1,1,1,2,5,4,22,67,134,28.3600006103516,69,134,77008,11,9,4,2,38,0,4,137,37,63.4300003051758,35.0999984741211,37,59.0499992370605,40.5,1,0,0,1,0,4,72.2323455810547,23.3972969055176,111,67.0539627075195,22.5072078704834,111,0,NA,NA,9,77008,9
"453",453,21363,146,83,63,23,1,1,1,2,5,4,22,67,134,28.3600006103516,69,134,77008,11,9,4,4,40,0,4,137,40,77.75,17.5,40,71.3499984741211,12.5,1,0,0,1,0,4,72.2323455810547,23.3972969055176,111,67.0539627075195,22.5072078704834,111,0,NA,NA,9,77008,9
"454",454,21363,146,83,63,23,1,1,1,2,5,4,22,67,134,28.3600006103516,69,134,77008,11,9,4,3,25,0,4,137,23,53.4004364013672,52.3104362487793,23,66.7395629882812,19.552173614502,NA,1,0,1,0,4,72.2323455810547,23.3972969055176,111,67.0539627075195,22.5072078704834,111,1,23,23,9,77008,9
"455",455,21366,133,69,64,24,1,2,1,NA,4,4,13,80,127,21.7099990844727,75,129,9175,11,1,4,1,34,0,4,133,30,69.9000015258789,30,29,79.4499969482422,17.2000007629395,1,0,0,1,0,4,75.9343185424805,24.2126312255859,95,79.8277435302734,13.9591398239136,93,0,NA,NA,1,9175,1
"456",456,21366,133,69,64,24,1,2,1,NA,4,4,13,80,127,21.7099990844727,75,129,9175,11,1,4,3,34,0,4,133,33,78.3600006103516,24.2000007629395,33,78.879997253418,9.10000038146973,1,0,0,1,0,4,75.9343185424805,24.2126312255859,95,79.8277435302734,13.9591398239136,93,0,NA,NA,1,9175,1
"457",457,21366,133,69,64,24,1,2,1,NA,4,4,13,80,127,21.7099990844727,75,129,9175,11,1,4,4,31,0,4,133,32,79.0899963378906,18.7999992370605,31,81.1900024414062,16.1000003814697,1,0,0,1,0,4,75.9343185424805,24.2126312255859,95,79.8277435302734,13.9591398239136,93,0,NA,NA,1,9175,1
"458",458,21366,133,69,64,24,1,2,1,NA,4,4,13,80,127,21.7099990844727,75,129,9175,11,1,4,2,34,0,4,133,34,72.3894119262695,14.7173528671265,34,80.4711761474609,10.3764705657959,NA,1,0,1,0,4,75.9343185424805,24.2126312255859,95,79.8277435302734,13.9591398239136,93,1,34,34,1,9175,1
"459",459,21367,133,63,70,20,1,2,1,1,4,4,9,77,103,22.4799995422363,70,129,11395,11,3,4,2,33,0,4,133,29,77.8300018310547,24.1000003814697,18,80.7799987792969,0,1,0,0,1,0,4,70.0330123901367,25.7860221862793,93,77.8016891479492,7.05915498733521,71,0,NA,NA,3,11395,3
"460",460,21367,133,63,70,20,1,2,1,1,4,4,9,77,103,22.4799995422363,70,129,11395,11,3,4,3,33,0,4,133,32,67.0599975585938,25,25,77.1600036621094,0,1,0,0,1,0,4,70.0330123901367,25.7860221862793,93,77.8016891479492,7.05915498733521,71,0,NA,NA,3,11395,3
"461",461,21367,133,63,70,20,1,2,1,1,4,4,9,77,103,22.4799995422363,70,129,11395,11,3,4,4,34,0,4,133,32,65.9400024414062,28.1000003814697,28,76.4599990844727,17.8999996185303,1,0,0,1,0,4,70.0330123901367,25.7860221862793,93,77.8016891479492,7.05915498733521,71,0,NA,NA,3,11395,3
"462",462,21367,133,63,70,20,1,2,1,1,4,4,9,77,103,22.4799995422363,70,129,11395,11,3,4,1,33,0,4,133,36,69.9147186279297,13.9394445419312,32,75.2212524414062,13.3062496185303,NA,1,0,1,0,4,70.0330123901367,25.7860221862793,93,77.8016891479492,7.05915498733521,71,1,32,36,3,11395,3
"463",463,21370,84,44,40,14,1,1,1,1,3,3,10,75,81,32.9300003051758,72,82,8748,11,9,4,1,29,0,3,84,27,76.4400024414062,25.8999996185303,26,76.6900024414062,7.69999980926514,1,0,0,0,0,3,71.7918319702148,32.9134140014648,82,74.456916809082,9.87036991119385,81,0,NA,NA,9,8748,9
"464",464,21370,84,44,40,14,1,1,1,1,3,3,10,75,81,32.9300003051758,72,82,8748,11,9,4,2,28,0,3,84,28,70.8600006103516,28.6000003814697,28,77.25,10.6999998092651,1,0,0,0,0,3,71.7918319702148,32.9134140014648,82,74.456916809082,9.87036991119385,81,0,NA,NA,9,8748,9
"465",465,21370,84,44,40,14,1,1,1,1,3,3,10,75,81,32.9300003051758,72,82,8748,11,9,4,3,27,0,3,84,27,68.1100006103516,44.4000015258789,27,69.4100036621094,11.1000003814697,1,0,0,0,0,3,71.7918319702148,32.9134140014648,82,74.456916809082,9.87036991119385,81,0,NA,NA,9,8748,9
"466",466,21371,68,30,38,14,1,1,1,1,2,2,3,79,60,28,70,75,91009,11,3,4,1,33,0,2,68,37,67.8899993896484,32.4000015258789,28,78.8600006103516,0,1,0,0,1,0,2,67.8899993896484,32.4000015258789,37,78.8600006103516,0,28,0,NA,NA,3,91009,3
"467",467,21371,68,30,38,14,1,1,1,1,2,2,3,79,60,28,70,75,91009,11,3,4,2,35,0,2,68,38,72.0544738769531,23.7157897949219,32,79.1224975585938,5.625,NA,1,0,1,0,2,67.8899993896484,32.4000015258789,37,78.8600006103516,0,28,1,32,38,3,91009,3
"468",468,21373,49,20,29,11,1,1,1,0,2,2,2,79,48,14.5799999237061,71,48,12633,11,1,4,1,24,0,2,49,22,71.1800003051758,18.2000007629395,22,79.0899963378906,4.5,1,0,0,0,0,2,71.0012512207031,14.5708332061768,48,79.1441650390625,2.0625,48,0,NA,NA,1,12633,1
"469",469,21373,49,20,29,11,1,1,1,0,2,2,2,79,48,14.5799999237061,71,48,12633,11,1,4,2,25,0,2,49,26,70.8499984741211,11.5,26,79.1900024414062,0,1,0,0,0,0,2,71.0012512207031,14.5708332061768,48,79.1441650390625,2.0625,48,0,NA,NA,1,12633,1
"470",470,21374,33,12,21,8,1,1,1,0,1,1,0,86,29,10.3400001525879,84,29,12443,11,0,4,1,33,0,1,33,29,84,10.3400001525879,29,86,0,NA,1,0,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0,12443,0
"471",471,21375,58,31,27,13,1,2,1,3,2,2,18,69,50,28.8500003814697,69,52,76000,11,11,4,1,29,0,2,58,28,71.25,35.7000007629395,23,71.8300018310547,21.7000007629395,1,0,0,0,0,2,67.8050003051758,32.1500015258789,56,69.4593963623047,17.9740009307861,50,0,NA,NA,11,76000,11
"472",472,21375,58,31,27,13,1,2,1,3,2,2,18,69,50,28.8500003814697,69,52,76000,11,11,4,2,29,0,2,58,28,64.3600006103516,28.6000003814697,27,67.4400024414062,14.8000001907349,1,0,0,0,0,2,67.8050003051758,32.1500015258789,56,69.4593963623047,17.9740009307861,50,0,NA,NA,11,76000,11
"473",473,21379,53,28,25,12,1,1,1,NA,2,2,20,63,51,32,66,50,10611,11,12,4,2,26,0,2,53,26,66.5800018310547,42.2999992370605,25,65.6399993896484,20,1,0,0,1,0,2,66.5800018310547,42.2999992370605,26,65.6399993896484,20,25,0,NA,NA,12,10611,12
"474",474,21379,53,28,25,12,1,1,1,NA,2,2,20,63,51,32,66,50,10611,11,12,4,1,27,0,2,53,24,65.3716659545898,20.841667175293,26,60.461540222168,20,NA,1,0,1,0,2,66.5800018310547,42.2999992370605,26,65.6399993896484,20,25,1,26,24,12,10611,12
"475",475,31001,70,30,40,14,1,2,1,5,3,2,14,67,44,34.0900001525879,59,44,10207,11,31,4,1,29,0,2,55,26,60.2700004577637,30.7999992370605,26,67.6900024414062,3.79999995231628,1,0,0,1,0,2,60.2700004577637,30.7999992370605,26,67.6900024414062,3.79999995231628,26,0,NA,NA,31,10207,31
"476",476,31001,70,30,40,14,1,2,1,5,3,2,14,67,44,34.0900001525879,59,44,10207,11,31,4,2,26,0,2,55,18,57.1655540466309,38.8422241210938,18,66.0033340454102,28.7333335876465,NA,1,0,1,0,2,60.2700004577637,30.7999992370605,26,67.6900024414062,3.79999995231628,26,1,18,18,31,10207,31
"477",477,31002,43,19,24,13,2,2,1,8,2,2,6,73,35,25,67,36,10207,12,41,4,1,20,0,2,43,18,72.6100006103516,11.1000003814697,18,77.9400024414062,5.59999990463257,1,0,0,0,0,2,66.5550003051758,25,36,73.3111419677734,5.74571418762207,35,0,NA,NA,41,10207,41
"478",478,31002,43,19,24,13,2,2,1,8,2,2,6,73,35,25,67,36,10207,12,41,4,2,23,0,2,43,18,60.5,38.9000015258789,17,68.4100036621094,5.90000009536743,1,0,0,0,0,2,66.5550003051758,25,36,73.3111419677734,5.74571418762207,35,0,NA,NA,41,10207,41
"479",479,31007,54,25,29,13,1,1,1,2,2,2,9,80,47,12.7700004577637,74,47,98004,11,7,4,2,27,0,2,54,24,77.7099990844727,0,24,82.8300018310547,8.30000019073486,1,0,0,1,0,2,77.7099990844727,0,24,82.8300018310547,8.30000019073486,24,0,NA,NA,7,98004,7
